CustomerID,CustomerName,Region,SubscriptionType,SubscriptionStart,SubscriptionEnd,SUBSCRIPTION DURATION,Canceled,Revenue
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,2434
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,2088
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,2146
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,1195
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,1451
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,1476
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,1794
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,1383
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,1172
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,1190
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,2385
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,1747
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,1157
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,1245
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,2536
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,2532
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,1949
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,2351
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,2654
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,1218
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,1788
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,1637
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,1231
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,1064
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,1153
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,1326
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,2871
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,1065
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,2748
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,2977
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,1205
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,1759
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,2850
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,1074
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,1515
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,2726
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,2686
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,2514
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,2645
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,1294
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,1712
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,2494
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,1473
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,2848
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,1540
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,1396
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,2885
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,2097
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,1936
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,1537
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,2730
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,1365
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,2425
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,1818
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,1061
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,2093
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,1181
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,1136
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,2941
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,2211
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,2222
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,2580
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,2925
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,1973
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,2384
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,1734
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,2520
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,2533
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,2842
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,1124
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,2012
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,2458
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,1076
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,2744
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,1452
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,1490
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,2924
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,2819
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,2932
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,1523
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,1885
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,1994
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,1808
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,1777
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,1761
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,1688
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,2425
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,1290
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,1589
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,2957
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,2227
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,1816
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,2132
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,2463
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,2030
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,1092
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,1519
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,2416
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,1377
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,1770
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,1555
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,2597
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,1137
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,1448
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,2172
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,2326
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,1840
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,2067
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,2556
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,1310
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,2380
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,1099
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,2019
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,1576
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,1825
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,1353
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,2524
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,2814
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,1369
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,2348
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,1203
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,1841
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,2315
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,1176
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,1427
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,1743
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,2143
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,1125
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,1095
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,1681
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,1365
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,2464
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,2827
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,2333
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,2072
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,1504
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,1645
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,1299
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,1630
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,1311
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,1312
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,2707
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,1142
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,1049
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,2149
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,1551
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,2440
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,2735
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,2422
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,2528
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,1446
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,1184
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,1598
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,2849
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,1244
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,2302
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,2858
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,2050
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,2509
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,2311
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,1106
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,1480
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,2651
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,2614
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,2052
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,1726
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,1515
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,1211
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,2895
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,2823
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,1509
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,1420
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,1447
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,2275
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,1202
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,2814
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,2978
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,2117
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,2278
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,2453
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,1057
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,2611
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,2450
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,2642
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,1914
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,1349
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,1652
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,2040
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,2047
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,1436
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,1429
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,1275
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,2322
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,1672
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,1414
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,1848
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,1602
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,2577
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,1266
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,2826
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,2710
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,1411
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,2111
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,1630
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,2829
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,1947
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,2940
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,2993
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,2808
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,2225
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,1221
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,2055
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,2564
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,1467
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,1993
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,2542
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,2283
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,2235
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,1748
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,2221
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,1420
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,1573
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,2448
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,2202
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,1786
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,2378
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,2415
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,1760
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,1227
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,1791
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,2282
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,1120
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,1303
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,1635
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,2975
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,1880
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,2323
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,2271
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,2309
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,1224
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,1954
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,1128
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,2578
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,2559
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,2543
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,1306
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,2138
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,2604
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,2661
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,2224
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,2138
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,2737
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,2721
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,2036
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,2178
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,1211
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,2720
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,1655
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,2222
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,1204
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,1056
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,2445
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,1471
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,2418
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,1327
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,2619
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,1467
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,1711
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,1080
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,1263
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,1217
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,1504
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,2346
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,1790
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,2412
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,2419
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,2802
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,1752
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,2162
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,1455
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,2347
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,1354
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,1770
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,2238
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,2023
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,2360
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,2921
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,2674
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,1700
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,2037
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,2667
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,1643
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,2198
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,2274
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,1304
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,2083
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,1970
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,2041
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,1031
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,2266
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,2666
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,2488
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,2884
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,1988
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,1129
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,2636
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,2589
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,1332
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,2511
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,1170
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,1264
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,1763
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,2828
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,2319
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,1074
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,2723
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,1904
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,1505
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,1087
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,2438
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,1725
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,2793
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,1886
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,1771
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,2392
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,1156
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,2560
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,2928
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,1231
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,1813
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,1316
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,2769
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,1766
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,1791
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,2503
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,2287
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,1671
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,2460
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,2851
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,2671
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,2656
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,2733
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,2298
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,1376
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,2224
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,2237
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,2011
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,1775
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,1585
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,1284
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,1259
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,2810
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,2020
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,2570
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,1408
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,1271
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,2125
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,2163
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,1036
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,2267
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,1392
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,2514
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,2857
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,2649
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,1187
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,2550
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,2926
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,2468
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,2888
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,2254
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,1991
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,2367
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,1078
214,Zoe,South,Premium,2/28/2023,2/29/2024,366,FALSE,2007
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,2852
218,Sophia,South,Premium,6/30/2023,6/30/2024,366,FALSE,2241
